Timestamp|Replay Lag (microseconds)
2021-09-27 04:15:51.694431+00|16949750
2021-09-27 04:15:52.766913+00|17911678
2021-09-27 04:15:53.836227+00|19175239
2021-09-27 04:15:54.904023+00|19996807
2021-09-27 04:15:55.978636+00|20747177
2021-09-27 04:15:57.056984+00|21629991
2021-09-27 04:15:58.132466+00|22424957
2021-09-27 04:15:59.208697+00|23174664
2021-09-27 04:16:00.27588+00|24299538
2021-09-27 04:16:01.335073+00|25094313
2021-09-27 04:16:02.397407+00|25854562
2021-09-27 04:16:03.454823+00|26671620
2021-09-27 04:16:04.519849+00|27388019
2021-09-27 04:16:05.58581+00|28171844
2021-09-27 04:16:06.648161+00|29010779
2021-09-27 04:16:07.703727+00|30135485
2021-09-27 04:16:08.770871+00|30908279
2021-09-27 04:16:09.828707+00|31736769
2021-09-27 04:16:10.893236+00|32486496
2021-09-27 04:16:11.961806+00|33337306
2021-09-27 04:16:13.026425+00|34122116
2021-09-27 04:16:14.0913+00|35050907
2021-09-27 04:16:15.15887+00|35870663
2021-09-27 04:16:16.224053+00|36732528
2021-09-27 04:16:17.290689+00|37569695
2021-09-27 04:16:18.362086+00|38393696
2021-09-27 04:16:19.427105+00|39483608
2021-09-27 04:16:20.495873+00|40197061
2021-09-27 04:16:21.557658+00|40651045
2021-09-27 04:16:22.62376+00|41940714
2021-09-27 04:16:23.696183+00|43185957
2021-09-27 04:16:24.764348+00|43780539
2021-09-27 04:16:25.830095+00|44664163
2021-09-27 04:16:26.901007+00|44967471
2021-09-27 04:16:27.966047+00|46401531
2021-09-27 04:16:29.034401+00|46780862
2021-09-27 04:16:30.112167+00|47058311
2021-09-27 04:16:31.194338+00|47792450
2021-09-27 04:16:32.270646+00|48282370
2021-09-27 04:16:33.345699+00|49179181
2021-09-27 04:16:34.418487+00|49452422
2021-09-27 04:16:35.480731+00|50755855
2021-09-27 04:16:36.540071+00|50944445
2021-09-27 04:16:37.605061+00|51455313
2021-09-27 04:16:38.667592+00|52140676
2021-09-27 04:16:39.731626+00|52353850
2021-09-27 04:16:40.795934+00|53136690
2021-09-27 04:16:41.863997+00|53256647
2021-09-27 04:16:42.926719+00|53848288
2021-09-27 04:16:43.991266+00|54510838
2021-09-27 04:16:45.057547+00|54590059
2021-09-27 04:16:46.123715+00|55107722
2021-09-27 04:16:47.187879+00|55891491
2021-09-27 04:16:48.2539+00|55653264
2021-09-27 04:16:49.318309+00|55841229
2021-09-27 04:16:50.383682+00|55828585
2021-09-27 04:16:51.452589+00|56075628
2021-09-27 04:16:52.515447+00|56486971
2021-09-27 04:16:53.58157+00|57073405
2021-09-27 04:16:54.647914+00|57300417
2021-09-27 04:16:55.704703+00|57504369
2021-09-27 04:16:56.770628+00|57628231
2021-09-27 04:16:57.842759+00|58348103
2021-09-27 04:16:58.919716+00|58791599
2021-09-27 04:16:59.987889+00|59320313
2021-09-27 04:17:01.050429+00|59594406
2021-09-27 04:17:02.129102+00|59867094
2021-09-27 04:17:03.206345+00|210225
2021-09-27 04:17:04.281867+00|581233
2021-09-27 04:17:05.348628+00|860449
2021-09-27 04:17:06.422603+00|836435
2021-09-27 04:17:07.502926+00|792362
2021-09-27 04:17:08.559859+00|968468
2021-09-27 04:17:09.617632+00|1475671
2021-09-27 04:17:10.678215+00|1757535
2021-09-27 04:17:11.741809+00|2294733
2021-09-27 04:17:12.805925+00|2468049
2021-09-27 04:17:13.872095+00|2702210
2021-09-27 04:17:14.937751+00|3016965
2021-09-27 04:17:16.004509+00|3247264
2021-09-27 04:17:17.070337+00|3554789
2021-09-27 04:17:18.132232+00|4085048
2021-09-27 04:17:19.197377+00|3629250
2021-09-27 04:17:20.261809+00|3832593
2021-09-27 04:17:21.329577+00|4430465
2021-09-27 04:17:22.395922+00|4614578
2021-09-27 04:17:23.462497+00|5332530
2021-09-27 04:17:24.52869+00|5835623
2021-09-27 04:17:25.59447+00|6367039
2021-09-27 04:17:26.657597+00|6640943
